trial,seed,condition,contrast,utterance,u_len,rsa_prob,aif_prob,listener_p_target,is_correct
345,3,close,46.0,vivid cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
346,3,far,40.0,vivid cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
347,3,split,11.0,light pink,2,0.13359156175773498,0.14132387248644004,1.0,1
348,3,close,53.0,dull purple,2,0.13359156175773462,0.14132387248644004,0.0,0
349,3,close,40.0,dark yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
350,3,split,26.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
351,3,split,14.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
352,3,close,29.0,vivid red,2,0.13359156175773462,0.14132387248644004,0.0,0
353,3,close,6.0,orange,1,0.15521125098968716,0.14490150335141327,0.0,0
354,3,split,12.0,light purple,2,0.13359156175773462,0.14132387248644004,0.0,0
355,3,far,38.0,brown,1,0.15521125098968716,0.14490150335141327,0.0,0
356,3,far,32.0,dark green,2,0.13359156175773462,0.14132387248644004,0.0,0
357,3,far,47.0,orange,1,0.1552112509896867,0.14490150335141327,1.0,1
358,3,split,53.0,dull orange,2,0.13359156175773462,0.14132387248644004,0.0,0
359,3,close,8.0,dull yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
360,3,split,27.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
361,3,split,67.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
362,3,far,15.0,orange,1,0.1552112509896867,0.14490150335141327,1.0,1
363,3,far,16.0,vivid cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
364,3,close,52.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
365,3,far,12.0,vivid purple,2,0.13359156175773462,0.14132387248644004,0.0,0
366,3,close,54.0,vivid blue,2,0.13359156175773498,0.14132387248644004,1.0,1
367,3,far,14.0,dark yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
368,3,split,28.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
369,3,far,48.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
370,3,split,45.0,orange,1,0.1552112509896867,0.14490150335141327,1.0,1
371,3,close,50.0,yellow,1,0.1552112509896867,0.14490150335141327,1.0,1
372,3,split,12.0,dull pink,2,0.13359156175773462,0.14132387248644004,0.0,0
373,3,close,36.0,gray,1,0.15521125098968716,0.14490150335141327,0.0,0
374,3,close,25.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
375,3,split,54.0,dark cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
376,3,close,54.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
377,3,close,19.0,red,1,0.15521125098968716,0.14490150335141327,0.0,0
378,3,close,39.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
379,3,split,32.0,dark purple,2,0.13359156175773462,0.14132387248644004,0.0,0
380,3,close,30.0,dark purple,2,0.1431700234220268,0.14322790426268428,0.9897425891518993,1
381,3,close,23.0,orange,1,0.15521125098968716,0.14490150335141327,0.0,0
382,3,split,47.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
383,3,split,7.0,vivid blue,2,0.13359156175773462,0.14132387248644004,0.0,0
384,3,far,28.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
385,3,close,52.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
386,3,split,51.0,purple,1,0.1552112509896867,0.14490150335141327,1.0,1
387,3,split,36.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
388,3,split,29.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
389,3,far,18.0,dull blue,2,0.13359156175773498,0.14132387248644004,1.0,1
390,3,far,27.0,orange,1,0.15521125098968716,0.14490150335141327,0.0,0
391,3,split,23.0,light green,2,0.13359156175773462,0.14132387248644004,0.0,0
392,3,far,17.0,yellow,1,0.1552112509896867,0.14490150335141327,1.0,1
393,3,close,40.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
394,3,close,17.0,orange,1,0.1552112509896867,0.14490150335141327,1.0,1
395,3,far,46.0,pink,1,0.1552112509896867,0.14490150335141327,1.0,1
396,3,split,10.0,dull purple,2,0.13359156175773498,0.14132387248644004,1.0,1
397,3,far,50.0,light blue,2,0.13359156175773498,0.14132387248644004,1.0,1
398,3,split,23.0,dull green,2,0.13359156175773462,0.14132387248644004,0.0,0
399,3,close,63.0,dull blue,2,0.13359156175773462,0.14132387248644004,0.0,0
400,3,far,27.0,dark purple,2,0.13359156175773462,0.14132387248644004,0.0,0
401,3,close,46.0,light brown,2,0.13359156175773462,0.14132387248644004,0.0,0
402,3,far,25.0,vivid green,2,0.13359156175773498,0.14132387248644004,1.0,1
403,3,close,56.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
404,3,split,13.0,orange,1,0.1552112509896867,0.14490150335141327,1.0,1
405,3,close,45.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
406,3,close,53.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
407,3,split,34.0,dull blue,2,0.13359156175773462,0.14132387248644004,0.0,0
408,3,far,28.0,vivid pink,2,0.06664824078899853,0.13741502137519845,0.6878578385350687,1
409,3,close,30.0,light purple,2,0.13359156175773462,0.14132387248644004,0.0,0
410,3,split,51.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
411,3,split,35.0,light blue,2,0.13359156175773498,0.14132387248644004,1.0,1
412,3,close,64.0,dark blue,2,0.13359156175773498,0.14132387248644004,1.0,1
413,3,close,27.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
414,3,far,19.0,light green,2,0.13359156175773498,0.14132387248644004,1.0,1
415,3,far,14.0,dark blue,2,0.13359156175773462,0.14132387248644004,0.0,0
416,3,close,29.0,dull green,2,0.13359156175773462,0.14132387248644004,0.0,0
417,3,far,33.0,dull cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
418,3,split,70.0,light blue,2,0.13359156175773498,0.14132387248644004,1.0,1
419,3,split,44.0,brown,1,0.15521125098968716,0.14490150335141327,0.0,0
420,3,close,33.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
421,3,far,14.0,dark red,2,0.13359156175773462,0.14132387248644004,3.928093103322165e-277,0
422,3,close,37.0,dull orange,2,0.13359156175773498,0.14132387248644004,1.0,1
423,3,close,11.0,vivid cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
424,3,close,32.0,dark purple,2,0.13359156175773462,0.14132387248644004,0.0,0
425,3,close,50.0,dark blue,2,0.13359156175773498,0.14132387248644004,1.0,1
426,3,split,30.0,light red,2,0.13359156175773462,0.14132387248644004,0.0,0
427,3,far,33.0,brown,1,0.15521125098968716,0.14490150335141327,0.0,0
428,3,far,29.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
429,3,far,24.0,dark yellow,2,0.13359156175773498,0.14132387248644004,1.0,1
430,3,close,53.0,gray,1,0.15521125098968716,0.14490150335141327,0.0,0
431,3,close,27.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
432,3,close,8.0,orange,1,0.15521125098968716,0.14490150335141327,0.0,0
433,3,split,67.0,dull purple,2,0.13359156175773462,0.14132387248644004,0.0,0
434,3,close,13.0,dark blue,2,0.13359156175773462,0.14132387248644004,0.0,0
435,3,far,16.0,vivid blue,2,0.13359156175773462,0.14132387248644004,0.0,0
436,3,close,36.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
437,3,split,34.0,dark purple,2,0.13359156175773498,0.14132387248644004,1.0,1
438,3,split,8.0,vivid cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
439,3,far,33.0,dark orange,2,0.13359156175773498,0.14132387248644004,1.0,1
440,3,far,9.0,vivid orange,2,0.13359156175773462,0.14579584483577027,0.0,0
441,3,far,6.0,dark red,2,0.13359156175773462,0.14132387248644004,0.0,0
442,3,far,26.0,gray,1,0.1552112509896867,0.14490150335141327,1.0,1
443,3,far,13.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
444,3,far,51.0,dull green,2,0.13359156175773498,0.14132387248644004,1.0,1
445,3,split,13.0,vivid blue,2,0.13359156175773462,0.14132387248644004,0.0,0
446,3,split,52.0,dull purple,2,0.13359156175773462,0.14132387248644004,0.0,0
447,3,close,103.0,light purple,2,0.13359156175773462,0.14132387248644004,0.0,0
448,3,far,32.0,vivid cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
449,3,close,32.0,vivid blue,2,0.13359156175773498,0.14132387248644004,1.0,1
450,3,far,26.0,vivid red,2,0.13359156175773498,0.14132387248644004,1.0,1
451,3,split,71.0,dark red,2,0.13359156175773462,0.14132387248644004,0.0,0
452,3,split,27.0,dull yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
453,3,far,32.0,vivid red,2,0.13359156175773462,0.14132387248644004,0.0,0
454,3,close,10.0,dull purple,2,0.13359156175773498,0.14132387248644004,1.0,1
455,3,split,6.0,vivid pink,2,0.13359156175773462,0.14132387248644004,0.0,0
456,3,far,48.0,gray,1,0.15521125098968716,0.14490150335141327,0.0,0
457,3,close,15.0,light cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
458,3,split,47.0,yellow,1,0.1552112509896867,0.14490150335141327,1.0,1
459,3,close,29.0,dull red,2,0.13359156175773462,0.14132387248644004,0.0,0
460,3,close,68.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
461,3,split,27.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
462,3,close,17.0,dark brown,2,0.13359156175773462,0.14132387248644004,0.0,0
463,3,close,24.0,dull cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
464,3,far,28.0,dull blue,2,0.13359156175773498,0.14132387248644004,1.0,1
465,3,split,90.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
466,3,far,17.0,dark yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
467,3,close,64.0,orange,1,0.15521125098968716,0.14490150335141327,0.0,0
468,3,close,22.0,vivid cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
469,3,split,18.0,light green,2,0.13359156175773498,0.14132387248644004,1.0,1
470,3,close,11.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
471,3,close,7.0,light blue,2,0.13359156175773462,0.14132387248644004,0.0,0
472,3,close,60.0,dull pink,2,0.13359156175773498,0.14132387248644004,1.0,1
473,3,close,7.0,light green,2,0.13359156175773462,0.14132387248644004,0.0,0
474,3,split,62.0,dark blue,2,0.13359156175773462,0.14132387248644004,0.0,0
475,3,close,12.0,dull brown,2,0.13359156175773462,0.14132387248644004,0.0,0
476,3,far,38.0,light green,2,0.13359156175773498,0.14132387248644004,1.0,1
477,3,split,25.0,pink,1,0.1552112509896867,0.14490150335141327,1.0,1
478,3,split,47.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
479,3,close,59.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
480,3,far,10.0,vivid blue,2,0.13359156175773462,0.14132387248644004,0.0,0
481,3,close,47.0,yellow,1,0.1552112509896867,0.14490150335141327,1.0,1
482,3,far,51.0,dark blue,2,0.13359156175773462,0.14132387248644004,0.0,0
483,3,close,14.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
484,3,split,23.0,vivid pink,2,0.13359156175773462,0.14132387248644004,0.0,0
485,3,split,35.0,light green,2,0.13359156175773498,0.14132387248644004,1.0,1
486,3,split,17.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
487,3,far,6.0,red,1,0.15521125098968716,0.14490150335141327,0.0,0
488,3,split,49.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
489,3,split,40.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
490,3,far,27.0,dark yellow,2,0.13359156175773498,0.14132387248644004,1.0,1
491,3,far,83.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
492,3,close,50.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
493,3,close,33.0,light pink,2,0.13359156175773462,0.14132387248644004,0.0,0
494,3,split,72.0,vivid cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
495,3,close,26.0,dark red,2,0.13359156175773462,0.14132387248644004,0.0,0
496,3,far,13.0,pink,1,0.1552112509896867,0.14490150335141327,1.0,1
497,3,close,45.0,dull purple,2,0.13359156175773462,0.14132387248644004,0.0,0
498,3,split,6.0,dull red,2,0.13359156175773498,0.14132387248644004,1.0,1
499,3,split,14.0,dull blue,2,0.13359156175773498,0.14132387248644004,1.0,1
500,3,split,18.0,dark pink,2,0.13359156175773498,0.14132387248644004,1.0,1
501,3,far,60.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
502,3,far,30.0,light blue,2,0.15941786200047944,0.14657172427229767,0.9773921222461611,1
503,3,far,68.0,vivid yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
504,3,split,25.0,vivid cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
505,3,split,45.0,cyan,1,0.1552112509896867,0.14490150335141327,1.0,1
506,3,close,28.0,dull purple,2,0.13359156175773462,0.14132387248644004,0.0,0
507,3,close,9.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
508,3,close,17.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
509,3,close,13.0,light orange,2,0.13359156175773462,0.14132387248644004,0.0,0
510,3,split,16.0,orange,1,0.1552112509896867,0.14490150335141327,1.0,1
511,3,split,40.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
512,3,split,41.0,dark pink,2,0.13359156175773462,0.14132387248644004,0.0,0
513,3,close,84.0,dark blue,2,0.13359156175773462,0.14132387248644004,0.0,0
514,3,far,39.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
515,3,split,30.0,dark pink,2,0.13359156175773462,0.14132387248644004,0.0,0
516,3,far,12.0,dark brown,2,0.13359156175773462,0.14132387248644004,0.0,0
517,3,close,27.0,dark blue,2,0.13359156175773498,0.14132387248644004,1.0,1
518,3,split,47.0,dark blue,2,0.13359156175773462,0.14132387248644004,0.0,0
519,3,split,12.0,vivid brown,2,0.13359156175773462,0.14132387248644004,0.0,0
520,3,close,18.0,purple,1,0.1552112509896867,0.14490150335141327,1.0,1
521,3,far,33.0,purple,1,0.1552112509896867,0.14490150335141327,1.0,1
522,3,close,11.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
523,3,close,18.0,dull pink,2,0.13359156175773498,0.14132387248644004,1.0,1
524,3,far,48.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
525,3,close,15.0,orange,1,0.15521125098968716,0.14490150335141327,0.0,0
526,3,split,61.0,orange,1,0.15521125098968716,0.14490150335141327,0.0,0
527,3,far,18.0,dark yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
528,3,close,24.0,vivid green,2,0.13359156175773462,0.14132387248644004,0.0,0
529,3,far,36.0,orange,1,0.15521125098968716,0.14490150335141327,0.0,0
530,3,close,14.0,brown,1,0.1552112509896867,0.14490150335141327,1.0,1
531,3,close,55.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
532,3,split,18.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
533,3,close,10.0,gray,1,0.15521125098968716,0.14490150335141327,0.0,0
534,3,close,14.0,dull cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
535,3,far,53.0,dark purple,2,0.13359156175773462,0.14132387248644004,0.0,0
536,3,close,12.0,vivid blue,2,0.13359156175773498,0.14132387248644004,1.0,1
537,3,split,36.0,vivid cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
538,3,close,32.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
539,3,close,38.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
540,3,split,12.0,orange,1,0.15521125098968716,0.14490150335141327,0.0,0
541,3,far,31.0,red,1,0.1552112509896867,0.14490150335141327,1.0,1
542,3,split,36.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
543,3,split,53.0,vivid red,2,0.13359156175773498,0.14132387248644004,1.0,1
544,3,split,11.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
545,3,close,60.0,vivid brown,2,0.13359156175773498,0.14132387248644004,1.0,1
546,3,far,36.0,vivid green,2,0.13359156175773498,0.14132387248644004,1.0,1
547,3,close,10.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
548,3,close,49.0,dark blue,2,0.13359156175773462,0.14132387248644004,0.0,0
549,3,split,6.0,dark blue,2,0.13359156175773462,0.14132387248644004,0.0,0
550,3,close,31.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
551,3,split,15.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
552,3,far,8.0,dark brown,2,0.13359156175773462,0.14132387248644004,0.0,0
553,3,split,19.0,light pink,2,0.13359156175773498,0.14132387248644004,1.0,1
554,3,far,24.0,vivid purple,2,0.13359156175773462,0.14132387248644004,0.0,0
555,3,split,56.0,dull purple,2,0.13359156175773462,0.14132387248644004,0.0,0
556,3,far,92.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
557,3,split,42.0,light red,2,0.13359156175773462,0.14132387248644004,0.0,0
558,3,split,53.0,yellow,1,0.1552112509896867,0.14490150335141327,1.0,1
559,3,far,18.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
560,3,far,77.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
561,3,far,9.0,light green,2,0.13359156175773498,0.14132387248644004,1.0,1
562,3,far,28.0,light cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
563,3,close,32.0,dark pink,2,0.13359156175773462,0.14132387248644004,3.335850715245665e-275,0
564,3,far,34.0,vivid red,2,0.13359156175773462,0.14132387248644004,0.0,0
565,3,far,39.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
566,3,close,91.0,dark purple,2,0.13359156175773462,0.14132387248644004,0.0,0
567,3,close,34.0,vivid purple,2,0.13359156175773462,0.14132387248644004,0.0,0
568,3,close,33.0,purple,1,0.1552112509896867,0.14490150335141327,1.0,1
569,3,split,54.0,purple,1,0.1552112509896867,0.14490150335141327,1.0,1
570,3,split,65.0,light blue,2,0.13359156175773498,0.14132387248644004,1.0,1
571,3,split,39.0,light yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
572,3,split,62.0,vivid red,2,0.13359156175773462,0.14132387248644004,0.0,0
573,3,far,24.0,dull red,2,0.13359156175773498,0.14132387248644004,1.0,1
574,3,close,5.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
575,3,split,84.0,vivid blue,2,0.13359156175773498,0.14132387248644004,1.0,1
576,3,far,66.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
577,3,split,12.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
578,3,close,59.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
579,3,split,27.0,light cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
580,3,close,88.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
581,3,split,30.0,light yellow,2,0.13359156175773498,0.14132387248644004,1.0,1
582,3,split,7.0,dull yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
583,3,far,37.0,vivid blue,2,0.13359156175773462,0.14132387248644004,0.0,0
584,3,far,34.0,dark purple,2,0.13359156175773498,0.14132387248644004,1.0,1
585,3,close,25.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
586,3,far,34.0,vivid cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
587,3,close,59.0,dull cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
588,3,close,18.0,dark pink,2,0.13359156175773462,0.14132387248644004,0.0,0
589,3,close,42.0,brown,1,0.15521125098968716,0.14490150335141327,0.0,0
590,3,close,29.0,vivid purple,2,0.13359156175773498,0.14132387248644004,1.0,1
591,3,far,24.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
592,3,close,13.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
593,3,close,51.0,vivid brown,2,0.13359156175773462,0.14132387248644004,0.0,0
594,3,close,23.0,vivid cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
595,3,split,25.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
596,3,split,86.0,vivid green,2,0.13359156175773462,0.14132387248644004,0.0,0
597,3,far,7.0,dark cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
598,3,close,68.0,vivid green,2,0.13359156175773498,0.14132387248644004,1.0,1
599,3,close,14.0,dull purple,2,0.13359156175773462,0.14132387248644004,0.0,0
600,3,far,34.0,dull yellow,2,0.13359156175773498,0.14132387248644004,1.0,1
601,3,far,5.0,dark orange,2,0.13359156175773462,0.14132387248644004,0.0,0
602,3,split,77.0,vivid blue,2,0.13359156175773462,0.14132387248644004,0.0,0
603,3,far,17.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
604,3,split,81.0,cyan,1,0.1552112509896867,0.14490150335141327,1.0,1
605,3,split,16.0,orange,1,0.15521125098968716,0.14490150335141327,0.0,0
