utterance,p1_mean,n_obs,entropy,ambiguity
Bright Green one.,0.9264046406163327,1,0.2628412744648775,0.1471907187673347
Bright Green.,0.9355509421247519,1,0.23903769829247096,0.12889811575049626
Bright Orange,0.9536911076821246,1,0.1875001157572775,0.09261778463575077
Bright Pinkish color,0.9194831603076523,1,0.28002986251939044,0.16103367938469537
Bright Purple,0.9255251951596013,6,0.2650630202719595,0.1489496096807974
Bright Purple Pink,0.9318768150963522,1,0.24875692862583482,0.13624636980729554
Bright Sky Blue,0.9417595945476503,1,0.22209823266337977,0.1164808109046993
Bright Slime,0.935342819426827,1,0.23959412189162688,0.1293143611463461
Bright Yellow,0.9523665802273146,1,0.1914871348051174,0.09526683954537085
Bright Yellow is the target,0.925414570274003,1,0.2653416952418943,0.14917085945199404
Bright almost neon,0.9129676278569006,1,0.29561750841279244,0.1740647442861989
Bright and intense,0.881137780036504,1,0.3646518977282811,0.237724439926992
Bright blue,0.944490590686432,8,0.21442839272988717,0.11101881862713592
Bright blue on the left,0.8731614837933621,1,0.3803323609751138,0.25367703241327577
Bright blue.,0.9435533748951763,1,0.21707621668383698,0.11289325020964736
Bright bright darkest blue one,0.9157792776227625,1,0.2889587113139083,0.1684414447544751
Bright but more to the purplish tinge,0.9032948190529633,1,0.3177826070028933,0.19341036189407346
Bright color.,0.9133375664296819,2,0.29474713500451155,0.17332486714063622
Bright green,0.936718470580558,12,0.2359028876982955,0.12656305883888397
Bright green yellow,0.9478632103255039,1,0.20475946342800475,0.10427357934899217
Bright green. Not the gray or pink,0.9199649164401762,1,0.2788550496362344,0.1600701671196476
Bright grey,0.9275816733720591,1,0.25984995898160645,0.1448366532558818
Bright lime green,0.9263401964548957,1,0.26300446362198154,0.14731960709020853
Bright lipstick!,0.8987434041073159,1,0.32783525681908626,0.2025131917853682
Bright magenta/purple,0.9337248106265291,1,0.24389566202051696,0.13255037874694175
Bright or dull?,0.9050278495478583,1,0.3138930712230627,0.18994430090428338
Bright or gray?,0.9122825995680043,1,0.2972246668624166,0.17543480086399144
Bright or pale,0.8843138941601464,1,0.3582408153884263,0.23137221167970723
Bright orange,0.9577227774295521,3,0.17511495506850233,0.08455444514089572
Bright pink,0.9373759096909559,14,0.23412757017418412,0.1252481806180883
Bright pink.,0.9382846367859082,1,0.23166154866264263,0.12343072642818353
Bright pink/purple,0.8995715636842467,1,0.3260233257211012,0.20085687263150653
Bright pu,0.9335645498350414,1,0.24431940313120393,0.1328709003299171
Bright purple,0.9255041863610903,12,0.26511595715196423,0.14899162727781934
Bright purple one.,0.9191496927188061,1,0.2808412212030428,0.16170061456238782
Bright purple/pink one,0.9331478012647555,1,0.24541938019147994,0.133704397470489
Bright red,0.9494000660415046,1,0.2002779379082821,0.10119986791699076
"Bright sort of Green, not natural",0.8746073835235686,1,0.3775334535987892,0.2507852329528628
Bright yellow,0.9533156990061661,3,0.1886341377410866,0.09336860198766783
"Bright, bright",0.9335645498350414,1,0.24431940313120393,0.1328709003299171
Brighter Blue,0.9359794718097563,1,0.23788974378803177,0.12804105638048746
Brighter Grayish Green,0.9156884737081646,1,0.28917534638122777,0.16862305258367072
Brighter Green,0.9244479921147309,3,0.2677690845877372,0.1511040157705381
Brighter Violet,0.8495318392114358,1,0.42352030123119433,0.30093632157712835
Brighter blue,0.9325049584499994,4,0.24711066253131922,0.13499008310000127
Brighter green,0.9236069357427698,4,0.26987035876623944,0.1527861285144605
Brighter green but not pure green,0.9105416520364794,1,0.30128284364971836,0.17891669592704118
Brighter green but not the tealish one,0.9100598220490362,1,0.30239939486310097,0.17988035590192752
"Brighter green, but the lighter of the two that are most clearly green.",0.8967174939855406,1,0.33223608872344845,0.20656501202891886
"Brighter green, not the light one. But the -bright- one.",0.9049438048326452,1,0.31408249903915364,0.1901123903347095
Brighter green...greenish/yellow sort of,0.8952915754097233,1,0.3353069553907282,0.20941684918055348
Brighter pink,0.9300561890435383,1,0.2534935790665996,0.13988762191292348
Brighter pink color (not the purple-pink one),0.9049545938963078,1,0.31405818623680737,0.19009081220738433
Brighter purp,0.9165051058236697,1,0.2872232182892877,0.16698978835266054
Brighter purple,0.9140764302723549,5,0.29300359035650736,0.1718471394552903
Brighter shade of blue,0.8957819869190424,1,0.33425326253629406,0.20843602616191514
Brighter shade of yellow,0.9110357434960824,2,0.30013491876162773,0.1779285130078352
Brightest,0.9166986577028527,1,0.28675926520214773,0.1666026845942945
Brightest Blue,0.9376122412104781,1,0.23348759631003857,0.1247755175790437
Brightest Color,0.9039848038953935,1,0.31623818645474233,0.19203039220921303
Brightest Purple,0.9175611345368818,1,0.2846858888123029,0.16487773092623637
Brightest Yellow Green.,0.9459799633090276,1,0.21018603644173853,0.10804007338194488
Brightest and lightest shade of color,0.8668853781036708,1,0.3922648756107783,0.26622924379265833
Brightest blue,0.937852047307151,4,0.23283723746857127,0.12429590538569801
"Brightest blue, not the blueish gray.",0.9202145331148271,1,0.2782450945299195,0.1595709337703457
Brightest brightest neon green,0.922256106947037,1,0.27322429564077333,0.15548778610592606
Brightest color of the 3,0.877395555782447,3,0.372082245875398,0.24520888843510602
Brightest green,0.9290804131692258,12,0.2560111635754298,0.1418391736615483
Brightest green there,0.9041994107518215,1,0.31575670670766076,0.19160117849635694
"Brightest green, looks like puke",0.8840018769449185,1,0.35887496159968957,0.231996246110163
Brightest green.,0.9292245513857347,1,0.255640188834828,0.14155089722853065
"Brightest grey, sharpest",0.8556256062923805,1,0.41282549440972705,0.288748787415239
Brightest of the 3,0.887169127797693,1,0.35239333282311586,0.22566174440461406
Brightest of the 3 colors,0.854328066277845,2,0.41512756932011613,0.29134386744431007
Brightest one,0.9129908939723556,7,0.29556281985662525,0.1740182120552889
Brightest one?,0.9155386159714052,1,0.2895326353399955,0.16892276805718964
Brightest pink,0.9295833508755217,2,0.2547153579047376,0.14083329824895663
Brightest pink.,0.9328707985288842,1,0.24614896719131515,0.13425840294223157
Brightest purple,0.9166514468949476,3,0.2868724769587042,0.1666971062101048
Brightest purple.,0.9176818867369304,2,0.28439482037418806,0.16463622652613918
Brightest purple. Almost pink,0.9176589305447583,1,0.2844501702258862,0.16468213891048333
Brightest purple/pink,0.9242328789178759,1,0.26830747783710457,0.15153424216424827
"Brightest red, firetruck",0.9043195329714281,1,0.31548697530140973,0.19136093405714383
Brightest shade of blue,0.9004357951555614,1,0.3241243771027942,0.19912840968887724
Brightest with more yellow,0.9211697993079304,1,0.2759029778148878,0.15766040138413917
"Brightest, or middle brightest?",0.8797346395107859,1,0.36745337031795827,0.2405307209784282
Brightest/deepest purple,0.9167125190669054,1,0.28672602003864395,0.16657496186618914
Brite and girly,0.8683174835721797,1,0.3895726313927151,0.2633650328556405
Brown,0.9406114015628129,40,0.2252819049829227,0.11877719687437427
Brown Grey,0.9314753074033221,1,0.24980595838017783,0.13704938519335585
Brown again good job,0.9110016534992508,1,0.3002142167705934,0.17799669300149845
Brown e,0.8743441418349117,1,0.37804443885647604,0.25131171633017657
Brown grey,0.9314535556871665,1,0.24986271742036606,0.13709288862566704
Brown on the left,0.8404393651830225,1,0.43894059302473126,0.31912126963395493
Brown red,0.9490174034110076,1,0.20139833838361026,0.1019651931779848
Brown with some yellow,0.9185999350705217,1,0.2821755700545079,0.16280012985895653
Brown'ish,0.9320129387242032,1,0.24840069910523627,0.13597412255159358
"Brown, not gray or olive/brown shade",0.9039160488137249,1,0.31639232916618193,0.19216790237255021
"Brown, not olive or orange/brown",0.9019134959203623,1,0.3208581351851405,0.1961730081592754
"Brown, not orangish brown",0.9295635808512235,1,0.2547663676465657,0.14087283829755304
Brown-gray,0.7403899016107266,1,0.5726486971079144,0.5192201967785468
Brown-ish gray,0.8691833092235683,1,0.38793625836398415,0.2616333815528633
Brown/Sand,0.8933544441070576,1,0.33944407440129415,0.2132911117858849
Brown/Tan,0.8773454206884445,1,0.37218089979065155,0.2453091586231111
Browner gray?,0.8817321062930088,1,0.3634596255235418,0.2365357874139824
Browner weird-green?,0.8000721586782664,1,0.5003023740964494,0.39985568264346716
Brownish,0.9516645420562101,4,0.19358462373265256,0.09667091588757981
Brownish Red,0.9539559801265483,1,0.1866980793474359,0.0920880397469035
Brownish gray,0.9317446872988271,2,0.24910242207002417,0.13651062540234582
"Brownish gray, not green or blue",0.9270431113963229,1,0.2612212034032529,0.1459137772073542
Brownish green,0.9417646857371514,1,0.22208406277779472,0.11647062852569712
Brownish red,0.9522255990340851,1,0.19190921318252271,0.0955488019318298
Burnt orange,0.9464059047141535,2,0.2089648435634486,0.10718819057169293
Burnt sidnna,0.8891854929375181,1,0.34821487934747175,0.22162901412496372
"But its....off the two greys, the one I think is closer to Pink",0.8726077673902124,1,0.3813992113682635,0.2547844652195752
But not a guy,0.8615780460902421,1,0.4020884996242823,0.27684390781951573
But the one that is more grey and blue compared to the other greens,0.8825681685445185,1,0.3617766716218525,0.23486366291096306
But we score!,0.8281960523105916,1,0.4587351022862186,0.34360789537881686
CA,0.8917458945548832,1,0.34284948299109075,0.21650821089023364
Caca Brown!,0.8555309698883963,1,0.4129938563619772,0.28893806022320745
Camo green,0.8874806910662123,2,0.35175035872201427,0.2250386178675754
Can you tell me more?,0.8469155877504464,1,0.4280222126912281,0.3061688244991072
Can you?,0.8414680564850174,1,0.43722746915358457,0.31706388702996513
Ceedj! (CJ) Hey Wilma!,0.8623591625084817,1,0.400657698230079,0.2752816749830367
Cement,0.8670955475442975,4,0.3918708904548368,0.26580890491140496
Choose fire engine red,0.8599091023192976,1,0.40512845640567924,0.28018179536140475
Choose fuchsia,0.8312443945446358,1,0.4539075691165785,0.33751121091072833
Choose green,0.8832151275822561,1,0.3604697469898188,0.23356974483548787
Choose grey,0.8678194455588825,1,0.3905109290585871,0.2643611088822351
Choose neon green,0.8970451209880245,1,0.3315274173414976,0.20590975802395106
Choose the brightest purple,0.8881740779839005,1,0.3503159214633097,0.22365184403219907
Choose the green that has the most yellow in it,0.899931822650987,1,0.3252327485204711,0.20013635469802593
Choose the lighter of the two oranges,0.8456441306442763,1,0.4301909614670738,0.3087117387114473
Choose the one with the bluest hue,0.8745836842606775,1,0.3775794827169723,0.2508326314786451
Choose the one with the greenest hue,0.8774857331434106,1,0.3719047395058835,0.2450285337131788
Choose turquoise,0.8522056181421911,1,0.4188640651948524,0.2955887637156178
Choose yellow,0.9115323680865982,3,0.29897807333503473,0.17693526382680358
Cinco Mas!,0.892031182330013,1,0.34224747480254036,0.215937635339974
Clay Red,0.9197646853937423,1,0.27934371586079365,0.16047062921251531
Click on the ash-grey,0.90511437169475,1,0.31369797369105956,0.1897712566105001
Click on the blue square,0.9100733566486119,1,0.3023680697326898,0.17985328670277623
Click on the bright blue,0.9227118539890634,2,0.2720955985223633,0.15457629202187317
"Click on the brighter, more neon green",0.914891123302219,1,0.29107304701142467,0.170217753395562
Click on the brownish one,0.9147935491770808,1,0.2913047121232115,0.17041290164583844
Click on the dull green,0.9117629749854675,1,0.2984398549776544,0.1764740500290649
"Click on the dull, mossy-yellow green",0.9117629749854675,1,0.2984398549776544,0.1764740500290649
"Click on the dull, not-bright red color",0.9158918434509898,1,0.2886900094320684,0.16821631309802032
Click on the gray.,0.8947430721435078,1,0.3364824246834145,0.21051385571298442
Click on the green that is more neon,0.9087269535520677,1,0.3054733355030863,0.18254609289586465
Click on the grey that does not have a reddish tint,0.8921884259980715,1,0.34191530143668736,0.21562314800385707
Click on the grey that is more red than it is blue,0.9107221895756091,1,0.30086374825068174,0.17855562084878174
Click on the paler (not bright) pink,0.9050016096689255,1,0.31395222192938116,0.18999678066214898
Click on the slightly more pastel purple,0.8889407325321379,1,0.3487242764089338,0.2221185349357242
Click the blue box.,0.9241534941517061,4,0.26850599794120517,0.15169301169658778
Click the bluer box.,0.9276468235401234,1,0.2596837865380826,0.1447063529197532
Click the bright light teal box.,0.9107078936654636,1,0.30089694902976694,0.17858421266907287
Click the bright lime green box.,0.9203703183907391,1,0.27786399280078655,0.15925936321852174
Click the bright pink box.,0.9224614470085539,1,0.2727161126528653,0.15507710598289215
Click the brighter green box.,0.9164246949303371,1,0.28741582303710755,0.16715061013932586
Click the coolest mint green box.,0.910425816179656,1,0.3015515313777861,0.17914836764068798
Click the darker blue-purple box.,0.8646614940265035,1,0.3964104296350637,0.270677011946993
Click the darker green box.,0.9017265769452816,2,0.321272649129683,0.19654684610943685
Click the darker grey box.,0.8960166191337456,1,0.33374822383643804,0.20796676173250872
Click the darkest color.,0.8880628940406998,1,0.3505462573252409,0.22387421191860035
Click the darkest green box.,0.9024107342448562,1,0.31975352849020466,0.19517853151028763
Click the green box.,0.9192692358141823,4,0.2805505337227442,0.1614615283716354
Click the greenish box.,0.9125159973944147,1,0.2966777483011872,0.17496800521117062
Click the grey box.,0.9132454660775023,3,0.2949639856005787,0.1735090678449953
Click the grey-blue box.,0.8935071081137794,1,0.33911946886599187,0.21298578377244115
Click the khaki box.,0.9095535211977093,1,0.30356959686630774,0.18089295760458146
Click the khaki green box.,0.9164507527079819,1,0.2873534172148064,0.16709849458403614
Click the lightest purple box.,0.8920059110927363,1,0.3423008357135767,0.2159881778145274
Click the middle green color.,0.8950896031587611,1,0.3357401643049439,0.20982079368247786
Click the middle shade of mauve box.,0.8671918584524685,1,0.3916902172913048,0.265616283095063
Click the more muted pink box.,0.9141894570320787,1,0.29273626219499455,0.1716210859358427
Click the more vivid mauve box.,0.8843224947534243,1,0.3582233220089249,0.23135501049315144
Click the most muted pink box.,0.917777715468202,1,0.2841636916197233,0.16444456906359606
